system,user,new_system,new_user,lev_sys,jac_sys,cos_sys,dam_sys,lev_user,jac_user,cos_user,dam_user
Would you like to make a reservation?,"No, not right now. That's all for now.",Would you like to make a reservation?,"No, not right now. That's all for now.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Your ride has been confirmed and is in transit.,Can you recommend a restaurant in that area?,Your ride has been confirmed and is in transit.,Can you recommend a restaurant in that area?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Please confirm I have everything correct: A table for 2 people at Auryn Thai Cuisine in San Anselmo for 1 pm today.,No it is for five people and on the 14th of this month.,system: Please confirm I have everything correct: A table for 2 people at Auryn Thai Cuisine in San Anselmo for 1 pm today.,user: No it is for five people and on the 14th of this month.,0.9349593495934959,0.9565217391304348,0.9780192938436515,0.9349593495934959,0.9016393442622951,0.9285714285714286,0.9636241116594315,0.9016393442622951
,We have to arrange a party in the hotel for my relatives on a memorable occasion. Is there any suitable hotel to book 2 rooms.,We have to arrange a party in the hotel for my relatives on a memorable occasion. Is there any suitable hotel to book 2 rooms?,"Sure, I know a few great hotels that would be perfect for your event. Let's discuss the details and make sure everything is arranged smoothly.",0.0,0.0,0.0,0.0,0.23943661971830987,0.06382978723404253,0.12,0.23943661971830987
Can you tell me where I should look for the attractions?,I am interested in finding a Museum in San Fran which welcomes children.,Can you tell me where I should look for the attractions?,I am interested in finding a Museum in San Fran which welcomes children.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Is there anything else I can help you with?,"No, thank you.",Is there anything else I can help you with?,"No, thank you.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
How much would you like to transfer? Who are you transferring the money to? Which account would you like me to use?,I'm transferring 1550 bucks to Srinivas. Use my savings account.,How much would you like to transfer? Who are you transferring the money to? Which account would you like me to use?,I'm transferring 1550 bucks to Srinivas. Use my savings account.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
There are 6 possibilities. There's a bus leaving at 11:10 AM for a $53 flexible fare.,"Okay, good. Could you also find a hotel room for me?",There are 6 possibilities. There's a bus leaving at 11:10 AM for a $53 flexible fare.,"Okay, good. Could you also find a hotel room for me?",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Please confirm: You want me to a reservation for 3 rooms for 1 day in a Atrium Inn Vancouver located in Vancouver with the check in date as March 1st.,"Yes, That is correct.",Please confirm: You want me to a reservation for 3 rooms for 1 day in a Atrium Inn Vancouver located in Vancouver with the check in date as March 1st.,"Yes, That is correct.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
There is a Mets Vs Dodgers event at Citi Field tomorrow.,Wht is the address and what time does it start?,There is a Mets Vs Dodgers event at Citi Field tomorrow.,What is the address and what time does it start?,1.0,1.0,1.0,1.0,0.9791666666666666,0.8181818181818182,0.9,0.9791666666666666
Your ticket purchase has been confirmed.,Great. Thank you for all your help.,Your ticket purchase has been confirmed.,Great. Thank you for all your help.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"Sorry, I wasn't able to schedule the visit. Can I do anything else for you?","Nope, thank you.",I apologize for the inconvenience. Is there anything else I can assist you with?,"No worries, I appreciate your help.",0.275,0.26086956521739135,0.4140393356054126,0.275,0.3142857142857143,0.0,0.0,0.3142857142857143
"Sure thing, there are 10 options. Let's start with 1000 Kiely, this unit has 3 bed rooms and 3 baths. Apartment is located at 1000 Kiely Boulevard and is $4,300 monthly.",Well can you get me the phone number and find out if it comes furnished?,"Sure thing, there are 10 options. Let's start with 1000 Kiely, this unit has 3 bed rooms and 3 baths. Apartment is located at 1000 Kiely Boulevard and is $4,300 monthly.",Well can you get me the phone number and find out if it comes furnished?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Yes. There is one at 10210 North 26th Drive. with a 3.8 rating.,That one will work better. That is all I need for now.,Yes. There is one at 10210 North 26th Drive with a 3.8 rating.,That one will work better. That is all I need for now.,0.9841269841269842,0.8571428571428571,0.9230769230769231,0.9841269841269842,1.0,1.0,1.0,1.0
"Of course, there are 5 attractions you'd like. Try Aquarium of the Pacific, which is a nature preserve.","Great, any others?","Of course, there are 5 attractions you'd like. Try Aquarium of the Pacific, which is a nature preserve.","Great, any others? How about an art gallery to explore different forms of creativity?",1.0,1.0,1.0,1.0,0.21176470588235297,0.2142857142857143,0.4629100498862757,0.21176470588235297
Mangia Mangia is a restaurant in Albany that serves Pizza and Pasta.,"Yes, that works. What time is the movie playing you found. I want to see a regular show on the 7th at Albany Twin.",Mangia Mangia is a restaurant in Albany that serves Pizza and Pasta.,"Yes, that works. What time is the movie playing you found. I want to see a regular show on the 7th at Albany Twin.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Your cab is on the way.,Thank you for your help!,Your cab is on the way.,Thank you for your help!,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"Confirm, playing Missing Link without subtitles.","No, play it with subtitles.","Confirm, playing Missing Link without subtitles.","No, play it with subtitles.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"The venue is located at 33 Pearl Street Southwest, Washington, District of Columbia 20024, United States and it starts at 7:30 pm.",That sounds good to me.,"The venue is located at 33 Pearl Street Southwest, Washington, District of Columbia 20024, United States and it starts at 7:30 pm.",That sounds good to me.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
How about 1 song from James Blake's album Assume Form called Mile High?,That's awesome! Thanks!,How about 1 song from James Blake's album Assume Form called Mile High?,That's awesome! Thanks!,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Shall I add your calendar event?,"Nope, I don't want any event added now. I will need to check my teeth as well. So look for a nice dentist around the same locale.",Shall I add your calendar event?,"Nope, I don't want any event added now. I will need to check my teeth as well. So look for a nice dentist around the same locale.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,When am I available on next Wednesday?,The user is asking about their availability on next Wednesday.,I'm free all day on Wednesday. How about we meet for lunch?,0.0,0.0,0.0,0.0,0.23728813559322037,0.05555555555555558,0.10910894511799618,0.23728813559322037
"Sure, I will help you, I found 10 songs for you, Do you like Adorn by Miguel in album kaleidoscope Dream?",Find another songs for me.,"Sure, I will assist you. I have curated a selection of 10 songs for you. How about exploring 'Adorn' by Miguel from the album 'Kaleidoscope Dream'?",Could you please recommend some different songs for me?,0.6054421768707483,0.2702702702702703,0.42796049251091284,0.6054421768707483,0.36363636363636365,0.16666666666666663,0.2981423969999719,0.36363636363636365
Which city are you looking? Do you have an hotel in mind?,I would like a room at the Warner Center Marriott Woodland Hills in LAX please.,Which city are you planning to visit? Any specific hotel in mind?,"I would like to book a room at the Warner Center Marriott Woodland Hills in LAX, please.",0.6461538461538461,0.4117647058823529,0.5833333333333334,0.6461538461538461,0.8977272727272727,0.7777777777777778,0.8767140075192094,0.8977272727272727
What would you find interesting?,What about a concert ?,What would you find interesting?,What about a concert?,1.0,1.0,1.0,1.0,0.9545454545454546,0.5,0.6708203932499369,0.9545454545454546
There is Dr. Svetlana Naret with an office location in San Jose,Can you provide me with some more options,There is Dr. Svetlana Naret with an office location in San Jose.,Can you provide me with some more options? I'm always open to exploring new possibilities.,0.984375,0.8461538461538461,0.9166666666666666,0.984375,0.4555555555555556,0.4375,0.6390096504226938,0.4555555555555556
"On March 13th, you have an Apartment viewing at 10 am.",Good. I need a cab for 2 people to 26100 Gading Road. I don't mind a shared ride.,"On March 13th, you have an Apartment viewing at 10 am.",Good. I need a cab for 2 people to 26100 Gading Road. I don't mind a shared ride.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,"I want to find a rental car for March 6th, pick up in New York.","I'm glad to assist you in finding a rental car for March 6th, with pick up in New York.","I want to find a rental car for March 6th, pick up in New York.",0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
What city do you want?,I want one in Novato with 3 bed rooms.,What kind of city are you looking for?,I prefer a tranquil city like Novato with at least 3 bedrooms.,0.4473684210526315,0.30000000000000004,0.4743416490252569,0.4473684210526315,0.4838709677419355,0.23529411764705888,0.3849001794597505,0.4838709677419355
I have found 10 restaurants in san jose for you. How about 71 saint peter?,"Cool, I want to see a movie around there",I have found 10 restaurants in San Jose for you. How about 71 Saint Peter?,"Cool, I want to see a movie around there",0.9459459459459459,0.5789473684210527,0.7333333333333333,0.9459459459459459,1.0,1.0,1.0,1.0
What date are you curious about?,I want to know about Wednesday next week.,What specific aspects of Wednesday next week are you curious about?,I want to know about the weather and any special events happening on Wednesday next week.,0.4776119402985075,0.41666666666666674,0.6154574548966636,0.4776119402985075,0.4606741573033708,0.5,0.7071067811865475,0.4606741573033708
Do you want to buy a ticket?,Not at this time. What time is the show?,Do you want to buy a ticket?,Not at this time. What time is the show?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
I found 1 event which suits your taste. The event is Jordan Rakei held at the Regent Theater DTLA.,Where is the venue located?,I found 1 event which suits your taste. The event is Jordan Rakei held at the Regent Theater DTLA.,Where is the venue located?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
There is 1 events which suits you. Padres vs Orioles is at Petco Park.,Great. What are some attractions there?,"There is a lively baseball game happening at Petco Park. Padres vs Orioles, a perfect event for you!",Great. What are some attractions there?,0.43999999999999995,0.28,0.4409585518440984,0.43999999999999995,1.0,1.0,1.0,1.0
Is there anything else I can help you with.,What other dates of matches are there,Is there anything else I can assist you with?,What other days are the matches scheduled for?,0.8444444444444444,0.6363636363636364,0.7777777777777778,0.8444444444444444,0.5652173913043479,0.36363636363636365,0.5345224838248488,0.5652173913043479
From the album Nirvana. Enjoy.,Thanks. Will you make a transfer?,From the album Nirvana. Enjoy.,Thanks. Will you make a transfer?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
abadi esfandiar in palo alto,find someone else,abadi esfandiar in palo alto,"I'm sorry, I think you might be looking for someone else.",1.0,1.0,1.0,1.0,0.26315789473684215,0.07692307692307687,0.1740776559556978,0.26315789473684215
Santa Fe Depot is the origin station for the bus.,"What about the destination, which bus station will it arrive to?",Santa Fe Depot is the origin station for the bus.,"I'm curious, could you please enlighten me on the final stop? Which bus station will it lead to?",1.0,1.0,1.0,1.0,0.42708333333333337,0.26086956521739135,0.4264014327112209,0.42708333333333337
Your request for apartment visit has been scheduled.,"I appreciate it. Thank you, that would be all.",Your request for apartment visit has been scheduled.,"I appreciate it. Thank you, that would be all.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
There's a Blue Jays Vs Rangers game at Rogers Centre on March 3rd.,That's a good one. When I am available on that day?,There's a Blue Jays Vs Rangers game at Rogers Centre on March 3rd.,That's a good one. When I am available on that day?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Where are you planning to visit?,I am traveling to CDMX.,Where are you planning to visit?,I am traveling to CDMX.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
You can check out Balboa Theatre which is s Performing Arts venue.,Great. I want to book one room in a hotel there.,You can check out Balboa Theatre which is a Performing Arts venue.,Great. I want to book one room in a hotel there.,0.9848484848484849,0.8461538461538461,0.9166666666666666,0.9848484848484849,1.0,1.0,1.0,1.0
Please confirm your reservation for 3 people for the Colin James event in Vancouver on March 8th.,"Sure, that's fine for me.",Please confirm your reservation for 3 people for the Colin James event in Vancouver on March 8th.,"Sure, that's fine for me.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"The car has been booked, it has a price of $48.",Thanks a lot. What child-friendly Tourist Attraction are there in the city?,"The car has been booked, it has a price of $48.",Thanks a lot. What child-friendly Tourist Attraction are there in the city?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
An appointment on March 11th at 11:15 am. Is it correct?,"Yes, It's correct. Do they also offer cosmetic services?",An appointment on March 11th at 11:15 am. Is it correct?,"Yes, It's correct. Do they also offer cosmetic services?",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
