system,user,new_system,new_user,lev_sys,jac_sys,cos_sys,dam_sys,lev_user,jac_user,cos_user,dam_user
"Confirmed, you got reservation.",Great help. Thank you.,Welcome! How can I assist you with purchasing event tickets today?,I'm interested in buying tickets for the upcoming event. Can you help me with that?,0.2272727272727273,0.0714285714285714,0.15075567228888187,0.2272727272727273,0.15662650602409633,0.0,0.0,0.15662650602409633
Need your confirmation to book that Citrus Salon at 4:30 pm on March 8th.,That is perfect and also get met the address details of that salon for my reference.,Hello! How may I assist you today?,I would like to book an appointment at your facility. Do you need my street address?,0.2191780821917808,0.0,0.0,0.2191780821917808,0.2142857142857143,0.032258064516129004,0.0625,0.2142857142857143
I have 10 hotels that match what you are looking for. What about Ac Hotel By Marriott Beverly Hills? It is a 2 star.,How much is it per night and what is the address?,Welcome to our hotel booking service. How may I assist you today?,I'm looking for a hotel with a reasonable price per night and a specific street address.,0.26724137931034486,0.05882352941176472,0.11785113019775795,0.26724137931034486,0.3977272727272727,0.125,0.2261335084333227,0.3977272727272727
"Okay, can you confirm you'd like to rent a Standard car from Port Authority Station with a pickup on March 3rd at 4:30 pm and a drop off on March 8th?","Yup, that all sounds good to me.",Welcome! How can I assist you with renting a car today?,Hi there! I'm interested in reserving a car for the weekend getaway.,0.19999999999999996,0.1351351351351351,0.2707651805369411,0.19999999999999996,0.19117647058823528,0.0,0.0,0.19117647058823528
Confirm March 5th for 2 at 11:45 am in Daly City at Jade Dragon Restaurant.,Change to three for Tai Yuan.,Hello! How may I assist you today?,"I would like to make a reservation for 3 people at Tai Yuan restaurant, please.",0.18666666666666665,0.0,0.0,0.18666666666666665,0.2784810126582279,0.16666666666666663,0.316227766016838,0.2784810126582279
WHen and where would you like to pick it up?,I want to pick it up from CDMX around 09:30.,Hello! How may I assist you today with car rentals in CDMX at 09:30?,I'm looking to rent a car in CDMX at 09:30. Can you help me with the available options?,0.25,0.04347826086956519,0.08451542547285162,0.25,0.2183908045977011,0.12,0.22360679774997894,0.2183908045977011
Please give confirmation details: Table booking at Ancient Szechuan Restaurant in El Cerrito city on march 11th at 7 pm and the booking is for 2 people,Yes this is perfect.,Welcome to our restaurant reservation service! How can I assist you today?,I'm looking to make a reservation for dinner tomorrow evening.,0.2516556291390728,0.0,0.0,0.2516556291390728,0.16129032258064513,0.0,0.0,0.16129032258064513
"Sure, please confirm the details. Booking 1 flexible ticket from Las Vegas to Fresno on March 11th at 7:10 am.","Actually, change that to four people.",Welcome! How can I assist you with purchasing bus tickets for a group of 4?,Hello! I would like to buy bus tickets for a group of 4 people for a trip next weekend.,0.23636363636363633,0.0,0.0,0.23636363636363633,0.2183908045977011,0.04166666666666663,0.09365858115816939,0.2183908045977011
,I need a San Mateo restaurant please.,Welcome! How can I assist you today in finding restaurants in San Mateo?,Hi there! I'm looking for some great dining options in San Mateo.,0.0,0.0,0.0,0.0,0.27692307692307694,0.05555555555555558,0.10910894511799618,0.27692307692307694
No problem. You'd like the reservation on March 10th at 6:45 pm.,"Yes, that is correct.",Welcome! How can I assist you today with making a restaurant reservation?,Hello! I'd like to make a reservation for 2 people at your restaurant.,0.15068493150684936,0.0,0.0,0.15068493150684936,0.18571428571428572,0.0,0.0,0.18571428571428572
,Help me look for attractions I can visit. Preferable something with no entry fee.,Welcome! How can I assist you today?,Hi there! I'm looking for some free attractions to visit. Can you recommend any?,0.0,0.0,0.0,0.0,0.2592592592592593,0.12,0.2142857142857143,0.2592592592592593
It is considered an international event.,"I think I will pass on that. Are there any other events you can show me? I am hoping for something rock music related, but in Phoenix instead of San Diego.",Hello! How can I assist you today in finding rock events in Phoenix?,I'm looking for some rock events happening in Phoenix. Can you help me out?,0.2647058823529411,0.0,0.0,0.2647058823529411,0.2451612903225806,0.125,0.24000768036865971,0.2451612903225806
This is a Pop event on 1234 West 7th Street.,Great. I would like to reserve tickets to that event.,Welcome! How can I assist you with purchasing event tickets today?,Hi there! I'm interested in buying tickets for the event [CLS].,0.19696969696969702,0.050000000000000044,0.09534625892455928,0.19696969696969702,0.38095238095238093,0.050000000000000044,0.09534625892455928,0.38095238095238093
I have successfully reserved your car and the name of the car is Accord.,Thank you! Can you find me a hotel around Phoenix?,Welcome! How can I assist you with reserving a rental car today?,I'm looking to rent a car for my upcoming trip. Can you help me with that?,0.20833333333333337,0.08333333333333337,0.15430334996209194,0.20833333333333337,0.2432432432432432,0.18181818181818188,0.316227766016838,0.2432432432432432
Of course! In what area are you searching? And how many bedrooms would you want?,Petaluma is a great neighborhood. It would be great if the apartment has 2 bedrooms.,Hello! I understand you are looking for a 2-bedroom apartment in Petaluma. I can help you with that.,"Yes, that's correct. I appreciate your help.",0.26,0.09999999999999998,0.18257418583505536,0.26,0.26190476190476186,0.0,0.0,0.26190476190476186
You could check out California Automobile Museum. It's a museum.,Any other attractions besides that? I want a kid friendly wildlife spot attraction.,Welcome to our travel service! We have a variety of nature preserves for you to explore.,That sounds exciting! I love discovering new places and connecting with nature.,0.20454545454545459,0.040000000000000036,0.0790569415042095,0.20454545454545459,0.1807228915662651,0.04166666666666663,0.08006407690254358,0.1807228915662651
What area are you looking in?,I would like to live in Sausalito.,Hello! How can I assist you today in finding an apartment in Sausalito?,I'm looking for an apartment in Sausalito with a beautiful view of the ocean.,0.23943661971830987,0.05555555555555558,0.11322770341445954,0.23943661971830987,0.2597402597402597,0.050000000000000044,0.10101525445522108,0.2597402597402597
In which restaurant?,"In Harumi, please",Welcome to our restaurant reservation service. How may I assist you today?,I'd like to make a reservation at Harumi for two people tomorrow evening.,0.17567567567567566,0.0,0.0,0.17567567567567566,0.1917808219178082,0.0,0.0,0.1917808219178082
Your are now confirmed.,What is their phone and address?,Hello! How can I assist you today?,I need to book an appointment. Can you help me with that?,0.17647058823529416,0.0,0.0,0.17647058823529416,0.22807017543859653,0.0,0.0,0.22807017543859653
,I want to reserve a medium-sized car on March 10th,Welcome to our rental car service. How can I assist you today?,"I'd like to reserve a Standard car for pickup on March 10th, please.",0.0,0.0,0.0,0.0,0.4852941176470589,0.3529411764705883,0.5262348115842176,0.4852941176470589
Enjoy.,"Thanks, that's all for now.",Welcome! How can I assist you today?,I'm feeling a bit down. Can you play me a cheerful song?,0.08333333333333337,0.0,0.0,0.08333333333333337,0.1785714285714286,0.0,0.0,0.1785714285714286
How about Suburban Birds?,Is there any other options?,Hello! How can I assist you today in finding movies?,Hi there! I'm looking for some movie recommendations.,0.28846153846153844,0.07692307692307687,0.158113883008419,0.28846153846153844,0.339622641509434,0.0,0.0,0.339622641509434
Would you like to make a reservation?,"No, not right now. That's all for now.",Welcome to our hotel booking service! How can I assist you today?,I'm looking for a hotel room for my upcoming vacation. Can you help me find the best option?,0.2615384615384615,0.11764705882352944,0.21821789023599236,0.2615384615384615,0.19565217391304346,0.040000000000000036,0.08333333333333337,0.19565217391304346
Your ride has been confirmed and is in transit.,Can you recommend a restaurant in that area?,Welcome to our restaurant recommendation service! How can I assist you today?,I'm looking for some great restaurants in this city. Can you help me find some?,0.2727272727272727,0.0,0.0,0.2727272727272727,0.36708860759493667,0.15000000000000002,0.27386127875258304,0.36708860759493667
Please confirm I have everything correct: A table for 2 people at Auryn Thai Cuisine in San Anselmo for 1 pm today.,No it is for five people and on the 14th of this month.,Good afternoon! How may I assist you today with your reservation for 5 people on the 14th of this month?,"Hello! I'd like to make a reservation for 5 people on the 14th of this month, please.",0.21739130434782605,0.07692307692307687,0.1430193883868388,0.21739130434782605,0.45882352941176474,0.30434782608695654,0.47087095579741867,0.45882352941176474
,We have to arrange a party in the hotel for my relatives on a memorable occasion. Is there any suitable hotel to book 2 rooms.,Welcome to our hotel booking service! How many rooms would you like to reserve?,I need to book 2 rooms for my upcoming trip.,0.0,0.0,0.0,0.0,0.2063492063492064,0.16666666666666663,0.316227766016838,0.2063492063492064
Can you tell me where I should look for the attractions?,I am interested in finding a Museum in San Fran which welcomes children.,Welcome to our travel service! How can I assist you today?,I'm interested in finding a museum in San Francisco that is good for kids.,0.1724137931034483,0.09999999999999998,0.18181818181818188,0.1724137931034483,0.6351351351351351,0.2857142857142857,0.4447495899966607,0.6351351351351351
Is there anything else I can help you with?,"No, thank you.",Hello! How can I assist you today?,I'm looking for advice on starting a new hobby. I love trying new things and being creative!,0.2558139534883721,0.23076923076923084,0.3779644730092272,0.2558139534883721,0.08695652173913049,0.0,0.0,0.08695652173913049
How much would you like to transfer? Who are you transferring the money to? Which account would you like me to use?,I'm transferring 1550 bucks to Srinivas. Use my savings account.,Hello! How may I assist you today with your money transfer?,I would like to transfer 1550 bucks from my savings account to Srinivas.,0.25217391304347825,0.13793103448275867,0.25712973861329,0.25217391304347825,0.375,0.3529411764705883,0.5262348115842176,0.375
There are 6 possibilities. There's a bus leaving at 11:10 AM for a $53 flexible fare.,"Okay, good. Could you also find a hotel room for me?",Hello! How can I assist you today with finding a hotel in your desired destination?,I'm looking to book a hotel in Paris.,0.18823529411764706,0.033333333333333326,0.06454972243679025,0.18823529411764706,0.34615384615384615,0.11764705882352944,0.21320071635561044,0.34615384615384615
